panel,kind,id,series,x,y,value,mu,Lambda,p,a,norm,N,start,end,gain,finiteGain,triangularGain,energyEnvelope,observedExponent,predictedExponent,sourcePath,sourceSha256,sourceRowId,formula,status,note
D,analytic-block-prediction,prediction-0-30,p=0 analytic,0.75,0.375,0.375,,,0,0.75,,,,,,,,,,0.375,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-31,p=0 analytic,0.77500000000000002,0.38750000000000001,0.38750000000000001,,,0,0.77500000000000002,,,,,,,,,,0.38750000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-32,p=0 analytic,0.80000000000000004,0.40000000000000002,0.40000000000000002,,,0,0.80000000000000004,,,,,,,,,,0.40000000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-33,p=0 analytic,0.82499999999999996,0.41249999999999998,0.41249999999999998,,,0,0.82499999999999996,,,,,,,,,,0.41249999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-34,p=0 analytic,0.84999999999999998,0.42499999999999999,0.42499999999999999,,,0,0.84999999999999998,,,,,,,,,,0.42499999999999999,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-35,p=0 analytic,0.875,0.4375,0.4375,,,0,0.875,,,,,,,,,,0.4375,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-36,p=0 analytic,0.90000000000000002,0.45000000000000001,0.45000000000000001,,,0,0.90000000000000002,,,,,,,,,,0.45000000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-37,p=0 analytic,0.92500000000000004,0.46250000000000002,0.46250000000000002,,,0,0.92500000000000004,,,,,,,,,,0.46250000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-38,p=0 analytic,0.94999999999999996,0.47499999999999998,0.47499999999999998,,,0,0.94999999999999996,,,,,,,,,,0.47499999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-39,p=0 analytic,0.97499999999999998,0.48749999999999999,0.48749999999999999,,,0,0.97499999999999998,,,,,,,,,,0.48749999999999999,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-40,p=0 analytic,1,0.5,0.5,,,0,1,,,,,,,,,,0.5,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-41,p=0 analytic,1.0249999999999999,0.51249999999999996,0.51249999999999996,,,0,1.0249999999999999,,,,,,,,,,0.51249999999999996,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-42,p=0 analytic,1.05,0.52500000000000002,0.52500000000000002,,,0,1.05,,,,,,,,,,0.52500000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-43,p=0 analytic,1.075,0.53749999999999998,0.53749999999999998,,,0,1.075,,,,,,,,,,0.53749999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-44,p=0 analytic,1.1000000000000001,0.55000000000000004,0.55000000000000004,,,0,1.1000000000000001,,,,,,,,,,0.55000000000000004,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-45,p=0 analytic,1.125,0.5625,0.5625,,,0,1.125,,,,,,,,,,0.5625,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-46,p=0 analytic,1.1499999999999999,0.57499999999999996,0.57499999999999996,,,0,1.1499999999999999,,,,,,,,,,0.57499999999999996,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-47,p=0 analytic,1.175,0.58750000000000002,0.58750000000000002,,,0,1.175,,,,,,,,,,0.58750000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-48,p=0 analytic,1.2,0.59999999999999998,0.59999999999999998,,,0,1.2,,,,,,,,,,0.59999999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-49,p=0 analytic,1.2250000000000001,0.61250000000000004,0.61250000000000004,,,0,1.2250000000000001,,,,,,,,,,0.61250000000000004,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-50,p=0 analytic,1.25,0.625,0.625,,,0,1.25,,,,,,,,,,0.625,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-51,p=0 analytic,1.2749999999999999,0.63749999999999996,0.63749999999999996,,,0,1.2749999999999999,,,,,,,,,,0.63749999999999996,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-52,p=0 analytic,1.3,0.65000000000000002,0.65000000000000002,,,0,1.3,,,,,,,,,,0.65000000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-53,p=0 analytic,1.325,0.66249999999999998,0.66249999999999998,,,0,1.325,,,,,,,,,,0.66249999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-54,p=0 analytic,1.3500000000000001,0.67500000000000004,0.67500000000000004,,,0,1.3500000000000001,,,,,,,,,,0.67500000000000004,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-55,p=0 analytic,1.375,0.6875,0.6875,,,0,1.375,,,,,,,,,,0.6875,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-56,p=0 analytic,1.3999999999999999,0.69999999999999996,0.69999999999999996,,,0,1.3999999999999999,,,,,,,,,,0.69999999999999996,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-57,p=0 analytic,1.425,0.71250000000000002,0.71250000000000002,,,0,1.425,,,,,,,,,,0.71250000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-58,p=0 analytic,1.45,0.72499999999999998,0.72499999999999998,,,0,1.45,,,,,,,,,,0.72499999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-59,p=0 analytic,1.4750000000000001,0.73750000000000004,0.73750000000000004,,,0,1.4750000000000001,,,,,,,,,,0.73750000000000004,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-60,p=0 analytic,1.5,0.75,0.75,,,0,1.5,,,,,,,,,,0.75,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,observed-finite-exponent,observed-0-0,p=0 finite fit,0,1.1151401079292575e-12,1.1151401079292575e-12,,,0,0,hminus1,10,,,,,,,1.1151401079292575e-12,0,experiments/r073b/validation.json,93e9dd55a8fe701509b949a683f5d66dce8faf38ff54bf9a1d766c0f4c407342,"asymptoticFits[p=0,norm=hminus1]",least-squares slope on validated targeted finite grid,FINITE N=10 diagnostic,four smallest mu values; no tail bound
D,observed-finite-exponent,observed-0-1,p=0 finite fit,0.5,0.24998316219279534,0.24998316219279534,,,0,0.5,kinetic_under,10,,,,,,,0.24998316219279534,0.25,experiments/r073b/validation.json,93e9dd55a8fe701509b949a683f5d66dce8faf38ff54bf9a1d766c0f4c407342,"asymptoticFits[p=0,norm=kinetic_under]",least-squares slope on validated targeted finite grid,FINITE N=10 diagnostic,four smallest mu values; no tail bound
D,observed-finite-exponent,observed-0-2,p=0 finite fit,1,0.49999999995034827,0.49999999995034827,,,0,1,kinetic,10,,,,,,,0.49999999995034827,0.5,experiments/r073b/validation.json,93e9dd55a8fe701509b949a683f5d66dce8faf38ff54bf9a1d766c0f4c407342,"asymptoticFits[p=0,norm=kinetic]",least-squares slope on validated targeted finite grid,FINITE N=10 diagnostic,four smallest mu values; no tail bound
D,observed-finite-exponent,observed-0-3,p=0 finite fit,1.5,0.75000000000301581,0.75000000000301581,,,0,1.5,kinetic_over,10,,,,,,,0.75000000000301581,0.75,experiments/r073b/validation.json,93e9dd55a8fe701509b949a683f5d66dce8faf38ff54bf9a1d766c0f4c407342,"asymptoticFits[p=0,norm=kinetic_over]",least-squares slope on validated targeted finite grid,FINITE N=10 diagnostic,four smallest mu values; no tail bound
D,analytic-block-prediction,prediction-0.5-00,p=0.5 analytic,0,0,0,,,0.5,0,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-01,p=0.5 analytic,0.025000000000000001,0,0,,,0.5,0.025000000000000001,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-02,p=0.5 analytic,0.050000000000000003,0,0,,,0.5,0.050000000000000003,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-03,p=0.5 analytic,0.074999999999999997,0,0,,,0.5,0.074999999999999997,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-04,p=0.5 analytic,0.10000000000000001,0,0,,,0.5,0.10000000000000001,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-05,p=0.5 analytic,0.125,0,0,,,0.5,0.125,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-06,p=0.5 analytic,0.14999999999999999,0,0,,,0.5,0.14999999999999999,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-07,p=0.5 analytic,0.17499999999999999,0,0,,,0.5,0.17499999999999999,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-08,p=0.5 analytic,0.20000000000000001,0,0,,,0.5,0.20000000000000001,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-09,p=0.5 analytic,0.22500000000000001,0,0,,,0.5,0.22500000000000001,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-10,p=0.5 analytic,0.25,0,0,,,0.5,0.25,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-11,p=0.5 analytic,0.27500000000000002,0,0,,,0.5,0.27500000000000002,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-12,p=0.5 analytic,0.29999999999999999,0,0,,,0.5,0.29999999999999999,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-13,p=0.5 analytic,0.32500000000000001,0,0,,,0.5,0.32500000000000001,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-14,p=0.5 analytic,0.34999999999999998,0,0,,,0.5,0.34999999999999998,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-15,p=0.5 analytic,0.375,0,0,,,0.5,0.375,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-16,p=0.5 analytic,0.40000000000000002,0,0,,,0.5,0.40000000000000002,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-17,p=0.5 analytic,0.42499999999999999,0,0,,,0.5,0.42499999999999999,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-18,p=0.5 analytic,0.45000000000000001,0,0,,,0.5,0.45000000000000001,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-19,p=0.5 analytic,0.47499999999999998,0,0,,,0.5,0.47499999999999998,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-20,p=0.5 analytic,0.5,0,0,,,0.5,0.5,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-21,p=0.5 analytic,0.52500000000000002,0,0,,,0.5,0.52500000000000002,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-22,p=0.5 analytic,0.55000000000000004,0,0,,,0.5,0.55000000000000004,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-23,p=0.5 analytic,0.57499999999999996,0,0,,,0.5,0.57499999999999996,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-24,p=0.5 analytic,0.59999999999999998,0,0,,,0.5,0.59999999999999998,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-25,p=0.5 analytic,0.625,0,0,,,0.5,0.625,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-26,p=0.5 analytic,0.65000000000000002,0,0,,,0.5,0.65000000000000002,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-27,p=0.5 analytic,0.67500000000000004,0,0,,,0.5,0.67500000000000004,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-28,p=0.5 analytic,0.69999999999999996,0,0,,,0.5,0.69999999999999996,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-29,p=0.5 analytic,0.72499999999999998,0,0,,,0.5,0.72499999999999998,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-30,p=0.5 analytic,0.75,0,0,,,0.5,0.75,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-31,p=0.5 analytic,0.77500000000000002,0,0,,,0.5,0.77500000000000002,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-32,p=0.5 analytic,0.80000000000000004,0,0,,,0.5,0.80000000000000004,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-33,p=0.5 analytic,0.82499999999999996,0,0,,,0.5,0.82499999999999996,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-34,p=0.5 analytic,0.84999999999999998,0,0,,,0.5,0.84999999999999998,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-35,p=0.5 analytic,0.875,0,0,,,0.5,0.875,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-36,p=0.5 analytic,0.90000000000000002,0,0,,,0.5,0.90000000000000002,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-37,p=0.5 analytic,0.92500000000000004,0,0,,,0.5,0.92500000000000004,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
