panel,series,x,value,parameter,evidenceClass,formula
C,G0,0.54800000000000004,0.024033680671849997,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.55199999999999994,0.022926197831802178,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.55199999999999994,0.023296514201152998,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.55599999999999994,0.022236563139051597,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.55599999999999994,0.022581547803931928,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.56000000000000005,0.021566757216670382,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.56000000000000005,0.021888133348358457,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.56399999999999995,0.020916266178300918,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.56399999999999995,0.021215640640596275,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.56800000000000006,0.020284585860112305,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.56800000000000006,0.020563456973622319,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.57199999999999995,0.019671221889172395,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.57199999999999995,0.01993098668544957,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.57599999999999996,0.01907568972836093,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.57599999999999996,0.019317650726629648,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.57999999999999996,0.018497514699728781,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.57999999999999996,0.018722886236914548,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.58399999999999996,0.017936231988087942,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.58399999999999996,0.018146146130954388,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.58799999999999997,0.017391386626505419,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.58799999999999997,0.017586898692908404,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.59199999999999997,0.016862533465267181,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.59199999999999997,0.017044627179845388,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.59599999999999997,0.01634923712577737,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.59599999999999997,0.016518829433809088,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.59999999999999998,0.015851071940762594,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.59999999999999998,0.016009017502423686,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,positiveTestPoint,0.069314718055994526,0.084086991180103071,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,theta*=log(2)/10;A0(theta*)>0
D,aggregateCoefficient,0,0.25,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.01,0.24998125140614452,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.02,0.24992502249325202,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.029999999999999999,0.24983136382941515,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.040000000000000001,0.24970035956851774,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.050000000000000003,0.24953212726138488,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.059999999999999998,0.24932681759250028,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.070000000000000007,0.24908461404339052,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.080000000000000002,0.24880573248407645,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.089999999999999997,0.24849042069428223,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.10000000000000001,0.24813895781637715,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.11,0.24775165374228875,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.12,0.24732884843688169,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.13,0.24687091120053326,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.14000000000000001,0.24637823987385435,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.14999999999999999,0.24585125998770743,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.16,0.2452904238618524,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.17000000000000001,0.2446962096557124,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.17999999999999999,0.24406912037489017,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.19,0.24340968283718328,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.20000000000000001,0.24271844660194175,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.20999999999999999,0.24199598286668442,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.22,0.24124288333494162,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.23000000000000001,0.24045975905932143,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.23999999999999999,0.23964723926380371,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.25,0.23880597014925373,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.26000000000000001,0.23793661368611402,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.27000000000000002,0.23703984639817952,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.28000000000000003,0.23611635814129203,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.28999999999999998,0.23516685088069986,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.29999999999999999,0.23419203747072601,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.31,0.23319264044026772,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.32000000000000001,0.23216939078751858,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.33000000000000002,0.23112302678715882,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.34000000000000002,0.23005429281310388,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.34999999999999998,0.2289639381797367,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.35999999999999999,0.22785271600437479,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.37,0.22672138209354523,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.38,0.22557069385545428,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.39000000000000001,0.22440140924085006,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.40000000000000002,0.2232142857142857,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.40999999999999998,0.2220100792575983,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.41999999999999998,0.22078954340722426,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.42999999999999999,0.21955342832678329,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.44,0.21830247991617185,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.45000000000000001,0.21703743895822031,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.46000000000000002,0.21575904030378873,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.46999999999999997,0.21446801209599589,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.47999999999999998,0.21316507503410639,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.48999999999999999,0.21185094167743576,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.5,0.21052631578947367,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.51000000000000001,0.20919189172227681,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.52000000000000002,0.20784835384103756,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.53000000000000003,0.2064963759886014,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.54000000000000004,0.20513662098957905,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.55000000000000004,0.20376974019358124,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.56000000000000005,0.20239637305699482,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.56999999999999995,0.20101714676261884,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.57999999999999996,0.19963267587638744,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.58999999999999997,0.19824356204032276,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.59999999999999998,0.19685039370078738,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.60999999999999999,0.19545374587103961,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.62,0.19405417992703564,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.63,0.19265224343537482,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.64000000000000001,0.19124847001223991,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.65000000000000002,0.18984337921214997,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.66000000000000003,0.18843747644531544,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.67000000000000004,0.18703125292236331,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.68000000000000005,0.18562518562518562,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.68999999999999995,0.18421973730265459,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.69999999999999996,0.18281535648994515,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.70999999999999996,0.18141247755020593,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.71999999999999997,0.18001152073732718,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.72999999999999998,0.17861289227856467,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.73999999999999999,0.17721698447579218,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.75,0.17582417582417584,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.76000000000000001,0.17443483114708344,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.77000000000000002,0.17304930174606747,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.78000000000000003,0.17166792556478747,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.79000000000000004,0.17029102736576809,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.80000000000000004,0.16891891891891891,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.81000000000000005,0.16755189920077743,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.81999999999999995,0.16619025460347006,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.82999999999999996,0.16483425915242225,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.83999999999999997,0.16348417473188598,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
