panel,kind,id,series,x,y,value,alpha,gap,cAbs,theta0,modeN,orientationRatio,rhoOverGamma,chi,A_vartheta,B_vartheta,formula,status,note
A,high-mode-sharpness-sequence,mode-037,two-mode scaled witness,37,0.051664447439351321,0.051664447439351321,,,,,37,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-038,two-mode scaled witness,38,0.051683377889099415,0.051683377889099415,,,,,38,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-039,two-mode scaled witness,39,0.051701330705865696,0.051701330705865696,,,,,39,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-040,two-mode scaled witness,40,0.051718379682567768,0.051718379682567768,,,,,40,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-041,two-mode scaled witness,41,0.051734591370764575,0.051734591370764575,,,,,41,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-042,two-mode scaled witness,42,0.051750025947304219,0.051750025947304219,,,,,42,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-043,two-mode scaled witness,43,0.051764737959460065,0.051764737959460065,,,,,43,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-044,two-mode scaled witness,44,0.051778776967971049,0.051778776967971049,,,,,44,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-045,two-mode scaled witness,45,0.051792188103937251,0.051792188103937251,,,,,45,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-046,two-mode scaled witness,46,0.051805012552736097,0.051805012552736097,,,,,46,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-047,two-mode scaled witness,47,0.051817287975875481,0.051817287975875481,,,,,47,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-048,two-mode scaled witness,48,0.05182904887987283,0.05182904887987283,,,,,48,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-049,two-mode scaled witness,49,0.051840326939760227,0.051840326939760227,,,,,49,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-050,two-mode scaled witness,50,0.051851151283594125,0.051851151283594125,,,,,50,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-051,two-mode scaled witness,51,0.051861548743344511,0.051861548743344511,,,,,51,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-052,two-mode scaled witness,52,0.05187154407670784,0.05187154407670784,,,,,52,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-053,two-mode scaled witness,53,0.051881160163699758,0.051881160163699758,,,,,53,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-054,two-mode scaled witness,54,0.051890418181309864,0.051890418181309864,,,,,54,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-055,two-mode scaled witness,55,0.051899337759022314,0.051899337759022314,,,,,55,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-056,two-mode scaled witness,56,0.051907937117602929,0.051907937117602929,,,,,56,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-057,two-mode scaled witness,57,0.051916233193216324,0.051916233193216324,,,,,57,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-058,two-mode scaled witness,58,0.051924241748650304,0.051924241748650304,,,,,58,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-059,two-mode scaled witness,59,0.051931977473183059,0.051931977473183059,,,,,59,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-060,two-mode scaled witness,60,0.051939454072423341,0.051939454072423341,,,,,60,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-061,two-mode scaled witness,61,0.05194668434927846,0.05194668434927846,,,,,61,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-062,two-mode scaled witness,62,0.051953680277055755,0.051953680277055755,,,,,62,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-063,two-mode scaled witness,63,0.05196045306557473,0.05196045306557473,,,,,63,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-064,two-mode scaled witness,64,0.051967013221057047,0.051967013221057047,,,,,64,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-065,two-mode scaled witness,65,0.051973370600467195,0.051973370600467195,,,,,65,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-066,two-mode scaled witness,66,0.051979534460894233,0.051979534460894233,,,,,66,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-067,two-mode scaled witness,67,0.051985513504494568,0.051985513504494568,,,,,67,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-068,two-mode scaled witness,68,0.051991315919454668,0.051991315919454668,,,,,68,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-069,two-mode scaled witness,69,0.051996949417378535,0.051996949417378535,,,,,69,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-070,two-mode scaled witness,70,0.052002421267458826,0.052002421267458826,,,,,70,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-071,two-mode scaled witness,71,0.052007738327749943,0.052007738327749943,,,,,71,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-072,two-mode scaled witness,72,0.052012907073825707,0.052012907073825707,,,,,72,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-073,two-mode scaled witness,73,0.052017933625073225,0.052017933625073225,,,,,73,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-074,two-mode scaled witness,74,0.052022823768847266,0.052022823768847266,,,,,74,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-075,two-mode scaled witness,75,0.05202758298268588,0.05202758298268588,,,,,75,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-076,two-mode scaled witness,76,0.052032216454765724,0.052032216454765724,,,,,76,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-077,two-mode scaled witness,77,0.052036729102758403,0.052036729102758403,,,,,77,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-078,two-mode scaled witness,78,0.052041125591231141,0.052041125591231141,,,,,78,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-079,two-mode scaled witness,79,0.052045410347721643,0.052045410347721643,,,,,79,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
A,high-mode-sharpness-sequence,mode-080,two-mode scaled witness,80,0.052049587577603335,0.052049587577603335,,,,,80,,,,,,exp(-d)*(2*n+1)*(2*n^2)^(5/2)/(8*(3*n^2)^(3/2)*(3*n^2+2*n+1)^(3/2)),exact sequence; no fitted exponent,limit sqrt(2)*exp(-d)/27
B,low-mode-instantaneous-growth,growth-4-000,|c|=4,0.01,491.59266842078677,491.59266842078677,,0.01,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-001,|c|=4,0.010739004285411359,441.14573766493896,441.14573766493896,,0.010739004285411359,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-002,|c|=4,0.011532621304208346,395.83330836015205,395.83330836015205,,0.011532621304208346,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-003,|c|=4,0.012384886960791977,355.13401325955124,355.13401325955124,,0.012384886960791977,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-004,|c|=4,0.013300135414628022,318.57938686963354,318.57938686963354,,0.013300135414628022,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-005,|c|=4,0.014283021121424171,285.74849909124089,285.74849909124089,,0.014283021121424171,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-006,|c|=4,0.015338542503159511,256.26313317114102,256.26313317114102,,0.015338542503159511,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-007,|c|=4,0.016472067367339419,229.78345275590596,229.78345275590596,,0.016472067367339419,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-008,|c|=4,0.017689360204744261,206.00410843934679,206.00410843934679,,0.017689360204744261,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-009,|c|=4,0.018996611504493367,184.65073922636893,184.65073922636893,,0.018996611504493367,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-010,|c|=4,0.020400469235504898,165.47682885738928,165.47682885738928,,0.020400469235504898,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-011,|c|=4,0.021908072654448968,148.26088100016293,148.26088100016293,,0.021908072654448968,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-012,|c|=4,0.023527088612123073,132.80388096650057,132.80388096650057,,0.023527088612123073,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-013,|c|=4,0.025265750542884245,118.92701489173363,118.92701489173363,,0.025265750542884245,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-014,|c|=4,0.027132900335416814,106.46962026244022,106.46962026244022,,0.027132900335416814,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-015,|c|=4,0.029138033297768044,95.287344326634738,95.287344326634738,,0.029138033297768044,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-016,|c|=4,0.031291346445318988,85.250489300675341,85.250489300675341,,0.031291346445318988,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-017,|c|=4,0.033603790357257191,76.242525425795861,76.242525425795861,,0.033603790357257191,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-018,|c|=4,0.03608712486526499,68.158754848913887,68.158754848913887,,0.03608712486526499,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-019,|c|=4,0.038753978857625528,60.905111029206147,60.905111029206147,,0.038753978857625528,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-020,|c|=4,0.041617914502878176,54.397079923637826,54.397079923637826,,0.041617914502878176,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-021,|c|=4,0.044693496219629224,48.558730598965631,48.558730598965631,,0.044693496219629224,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-022,|c|=4,0.047996364743261438,43.321844170648191,43.321844170648191,,0.047996364743261438,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-023,|c|=4,0.051543316666205118,38.625131094956942,38.625131094956942,,0.051543316666205118,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-024,|c|=4,0.05535238985626912,34.413527852259662,34.413527852259662,,0.05535238985626912,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-025,|c|=4,0.05944295518742343,30.637564968539195,30.637564968539195,,0.05944295518742343,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-026,|c|=4,0.063835815049525554,27.252799139116959,27.252799139116959,,0.063835815049525554,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-027,|c|=4,0.068553309137958152,24.219302952624744,24.219302952624744,,0.068553309137958152,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-028,|c|=4,0.073619428061166226,21.501206372916574,21.501206372916574,,0.073619428061166226,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-029,|c|=4,0.079059935343839691,19.06628472938192,19.06628472938192,,0.079059935343839691,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-030,|c|=4,0.08490249844618393,16.885588498799173,16.885588498799173,,0.08490249844618393,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-031,|c|=4,0.091176829465570042,14.933110640549758,14.933110640549758,,0.091176829465570042,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-032,|c|=4,0.097914836236097688,13.185487677173347,13.185487677173347,,0.097914836236097688,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-033,|c|=4,0.10515078459448043,11.62173109880591,11.62173109880591,,0.10515078459448043,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-034,|c|=4,0.11292147263744916,10.222986017422077,10.222986017422077,,0.11292147263744916,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-035,|c|=4,0.1212664178568528,8.9723143089724271,8.9723143089724271,,0.1212664178568528,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-036,|c|=4,0.13022805810412266,7.8544997620292918,7.8544997620292918,,0.13022805810412266,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-037,|c|=4,0.13985196740609721,6.8558730036327713,6.8558730036327713,,0.13985196740609721,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
B,low-mode-instantaneous-growth,growth-4-038,|c|=4,0.15018708772972875,5.9641541995356935,5.9641541995356935,,0.15018708772972875,4,,,,,,,,cAbs/(8*mu^(3/2)*(1+mu)^(3/2))-1,exact signed derivative witness,positive values disprove prefactor-one contraction
