panel,kind,id,series,x,y,value,parameterXi,parameterLambda,power,formula,status,note
C,exact-normalized-transfer-rate-guide,rate-1-003,standard H^-1 spacetime,0.11885022274370183,0.11885022274370183,0.11885022274370183,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-004,standard H^-1 spacetime,0.12589254117941673,0.12589254117941673,0.12589254117941673,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-005,standard H^-1 spacetime,0.1333521432163324,0.1333521432163324,0.1333521432163324,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-006,standard H^-1 spacetime,0.14125375446227545,0.14125375446227545,0.14125375446227545,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-007,standard H^-1 spacetime,0.14962356560944334,0.14962356560944334,0.14962356560944334,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-008,standard H^-1 spacetime,0.15848931924611134,0.15848931924611134,0.15848931924611134,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-009,standard H^-1 spacetime,0.16788040181225602,0.16788040181225602,0.16788040181225602,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-010,standard H^-1 spacetime,0.17782794100389229,0.17782794100389229,0.17782794100389229,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-011,standard H^-1 spacetime,0.18836490894898006,0.18836490894898006,0.18836490894898006,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-012,standard H^-1 spacetime,0.19952623149688797,0.19952623149688797,0.19952623149688797,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-013,standard H^-1 spacetime,0.21134890398366465,0.21134890398366465,0.21134890398366465,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-014,standard H^-1 spacetime,0.22387211385683395,0.22387211385683395,0.22387211385683395,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-015,standard H^-1 spacetime,0.23713737056616552,0.23713737056616552,0.23713737056616552,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-016,standard H^-1 spacetime,0.25118864315095801,0.25118864315095801,0.25118864315095801,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-017,standard H^-1 spacetime,0.26607250597988097,0.26607250597988097,0.26607250597988097,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-018,standard H^-1 spacetime,0.28183829312644537,0.28183829312644537,0.28183829312644537,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-019,standard H^-1 spacetime,0.29853826189179594,0.29853826189179594,0.29853826189179594,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-020,standard H^-1 spacetime,0.31622776601683794,0.31622776601683794,0.31622776601683794,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-021,standard H^-1 spacetime,0.33496543915782767,0.33496543915782767,0.33496543915782767,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-022,standard H^-1 spacetime,0.35481338923357547,0.35481338923357547,0.35481338923357547,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-023,standard H^-1 spacetime,0.37583740428844414,0.37583740428844414,0.37583740428844414,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-024,standard H^-1 spacetime,0.3981071705534972,0.3981071705534972,0.3981071705534972,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-025,standard H^-1 spacetime,0.42169650342858223,0.42169650342858223,0.42169650342858223,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-026,standard H^-1 spacetime,0.44668359215096315,0.44668359215096315,0.44668359215096315,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-027,standard H^-1 spacetime,0.47315125896148053,0.47315125896148053,0.47315125896148053,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-028,standard H^-1 spacetime,0.50118723362727224,0.50118723362727224,0.50118723362727224,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-029,standard H^-1 spacetime,0.53088444423098835,0.53088444423098835,0.53088444423098835,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-030,standard H^-1 spacetime,0.56234132519034907,0.56234132519034907,0.56234132519034907,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-031,standard H^-1 spacetime,0.59566214352901048,0.59566214352901048,0.59566214352901048,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-032,standard H^-1 spacetime,0.63095734448019336,0.63095734448019336,0.63095734448019336,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-033,standard H^-1 spacetime,0.66834391756861455,0.66834391756861455,0.66834391756861455,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-034,standard H^-1 spacetime,0.70794578438413791,0.70794578438413791,0.70794578438413791,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-035,standard H^-1 spacetime,0.74989420933245587,0.74989420933245587,0.74989420933245587,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-036,standard H^-1 spacetime,0.79432823472428149,0.79432823472428149,0.79432823472428149,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-037,standard H^-1 spacetime,0.84139514164519513,0.84139514164519513,0.84139514164519513,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-038,standard H^-1 spacetime,0.89125093813374545,0.89125093813374545,0.89125093813374545,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-039,standard H^-1 spacetime,0.94406087628592328,0.94406087628592328,0.94406087628592328,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-040,standard H^-1 spacetime,1,1,1,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-000,semiclassical H^-1 spacetime,0.10000000000000001,0.010000000000000002,0.010000000000000002,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-001,semiclassical H^-1 spacetime,0.10592537251772889,0.011220184543019636,0.011220184543019636,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-002,semiclassical H^-1 spacetime,0.11220184543019636,0.012589254117941675,0.012589254117941675,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-003,semiclassical H^-1 spacetime,0.11885022274370183,0.014125375446227538,0.014125375446227538,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-004,semiclassical H^-1 spacetime,0.12589254117941673,0.015848931924611138,0.015848931924611138,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-005,semiclassical H^-1 spacetime,0.1333521432163324,0.017782794100389229,0.017782794100389229,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-006,semiclassical H^-1 spacetime,0.14125375446227545,0.019952623149688802,0.019952623149688802,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-007,semiclassical H^-1 spacetime,0.14962356560944334,0.022387211385683396,0.022387211385683396,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-008,semiclassical H^-1 spacetime,0.15848931924611134,0.025118864315095798,0.025118864315095798,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-009,semiclassical H^-1 spacetime,0.16788040181225602,0.028183829312644536,0.028183829312644536,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-010,semiclassical H^-1 spacetime,0.17782794100389229,0.031622776601683798,0.031622776601683798,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-011,semiclassical H^-1 spacetime,0.18836490894898006,0.035481338923357544,0.035481338923357544,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-012,semiclassical H^-1 spacetime,0.19952623149688797,0.039810717055349727,0.039810717055349727,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-013,semiclassical H^-1 spacetime,0.21134890398366465,0.0446683592150963,0.0446683592150963,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-014,semiclassical H^-1 spacetime,0.22387211385683395,0.05011872336272722,0.05011872336272722,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-015,semiclassical H^-1 spacetime,0.23713737056616552,0.056234132519034905,0.056234132519034905,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-016,semiclassical H^-1 spacetime,0.25118864315095801,0.063095734448019331,0.063095734448019331,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-017,semiclassical H^-1 spacetime,0.26607250597988097,0.070794578438413788,0.070794578438413788,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-018,semiclassical H^-1 spacetime,0.28183829312644537,0.079432823472428138,0.079432823472428138,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-019,semiclassical H^-1 spacetime,0.29853826189179594,0.089125093813374537,0.089125093813374537,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-020,semiclassical H^-1 spacetime,0.31622776601683794,0.10000000000000001,0.10000000000000001,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-021,semiclassical H^-1 spacetime,0.33496543915782767,0.11220184543019635,0.11220184543019635,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-022,semiclassical H^-1 spacetime,0.35481338923357547,0.12589254117941673,0.12589254117941673,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-023,semiclassical H^-1 spacetime,0.37583740428844414,0.14125375446227542,0.14125375446227542,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-024,semiclassical H^-1 spacetime,0.3981071705534972,0.15848931924611132,0.15848931924611132,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-025,semiclassical H^-1 spacetime,0.42169650342858223,0.17782794100389226,0.17782794100389226,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-026,semiclassical H^-1 spacetime,0.44668359215096315,0.19952623149688797,0.19952623149688797,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-027,semiclassical H^-1 spacetime,0.47315125896148053,0.223872113856834,0.223872113856834,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-028,semiclassical H^-1 spacetime,0.50118723362727224,0.25118864315095796,0.25118864315095796,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-029,semiclassical H^-1 spacetime,0.53088444423098835,0.28183829312644537,0.28183829312644537,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-030,semiclassical H^-1 spacetime,0.56234132519034907,0.31622776601683794,0.31622776601683794,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-031,semiclassical H^-1 spacetime,0.59566214352901048,0.35481338923357547,0.35481338923357547,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-032,semiclassical H^-1 spacetime,0.63095734448019336,0.39810717055349737,0.39810717055349737,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-033,semiclassical H^-1 spacetime,0.66834391756861455,0.44668359215096304,0.44668359215096304,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-034,semiclassical H^-1 spacetime,0.70794578438413791,0.50118723362727224,0.50118723362727224,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-035,semiclassical H^-1 spacetime,0.74989420933245587,0.56234132519034918,0.56234132519034918,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-036,semiclassical H^-1 spacetime,0.79432823472428149,0.63095734448019325,0.63095734448019325,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-037,semiclassical H^-1 spacetime,0.84139514164519513,0.70794578438413802,0.70794578438413802,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-038,semiclassical H^-1 spacetime,0.89125093813374545,0.79432823472428138,0.79432823472428138,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-039,semiclassical H^-1 spacetime,0.94406087628592328,0.89125093813374534,0.89125093813374534,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-2-040,semiclassical H^-1 spacetime,1,1,1,,,2,alpha^2,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-000,standard H^-1 endpoint,0.10000000000000001,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-001,standard H^-1 endpoint,0.10592537251772889,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-002,standard H^-1 endpoint,0.11220184543019636,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-003,standard H^-1 endpoint,0.11885022274370183,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-004,standard H^-1 endpoint,0.12589254117941673,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-005,standard H^-1 endpoint,0.1333521432163324,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-006,standard H^-1 endpoint,0.14125375446227545,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-007,standard H^-1 endpoint,0.14962356560944334,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-008,standard H^-1 endpoint,0.15848931924611134,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-009,standard H^-1 endpoint,0.16788040181225602,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-010,standard H^-1 endpoint,0.17782794100389229,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-011,standard H^-1 endpoint,0.18836490894898006,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-012,standard H^-1 endpoint,0.19952623149688797,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-013,standard H^-1 endpoint,0.21134890398366465,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-014,standard H^-1 endpoint,0.22387211385683395,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-015,standard H^-1 endpoint,0.23713737056616552,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-016,standard H^-1 endpoint,0.25118864315095801,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-017,standard H^-1 endpoint,0.26607250597988097,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-018,standard H^-1 endpoint,0.28183829312644537,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-019,standard H^-1 endpoint,0.29853826189179594,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-020,standard H^-1 endpoint,0.31622776601683794,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-021,standard H^-1 endpoint,0.33496543915782767,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-022,standard H^-1 endpoint,0.35481338923357547,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-023,standard H^-1 endpoint,0.37583740428844414,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-024,standard H^-1 endpoint,0.3981071705534972,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-025,standard H^-1 endpoint,0.42169650342858223,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-026,standard H^-1 endpoint,0.44668359215096315,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-027,standard H^-1 endpoint,0.47315125896148053,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-028,standard H^-1 endpoint,0.50118723362727224,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-029,standard H^-1 endpoint,0.53088444423098835,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-030,standard H^-1 endpoint,0.56234132519034907,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-031,standard H^-1 endpoint,0.59566214352901048,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-032,standard H^-1 endpoint,0.63095734448019336,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-033,standard H^-1 endpoint,0.66834391756861455,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-034,standard H^-1 endpoint,0.70794578438413791,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-035,standard H^-1 endpoint,0.74989420933245587,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-036,standard H^-1 endpoint,0.79432823472428149,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-037,standard H^-1 endpoint,0.84139514164519513,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-038,standard H^-1 endpoint,0.89125093813374545,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-039,standard H^-1 endpoint,0.94406087628592328,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-0-040,standard H^-1 endpoint,1,1,1,,,0,alpha^0,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
